,Address,Brand,Postcode,Price_DL,Price_DL_UpdatedDate,Price_E10,Price_E10_UpdatedDate,Price_E85,Price_E85_UpdatedDate,Price_LPG,Price_LPG_UpdatedDate,Price_P95,Price_P95_UpdatedDate,Price_P98,Price_P98_UpdatedDate,Price_PDL,Price_PDL_UpdatedDate,Price_U91,Price_U91_UpdatedDate,ServiceStationName,Suburb,latitude,longitude
15357,"625 Pittwater Road, Dee Why NSW 2099",United,2099,,,160.7,05/24/2021 17:05,,,,,,,183.7,05/24/2021 17:05,,,162.7,05/24/2021 17:05,United Petroleum Dee Why Pittwater,Dee Why,-33.7560121,151.2826023
15358,"100 Collier Street, Redhead NSW 2290",Metro Fuel,2290,,,,,,,,,153.9,05/24/2021 17:06,162.9,05/24/2021 17:06,,,139.9,05/24/2021 17:06,Metro Redhead,Redhead,-33.0085978,151.7106293
15359,"88 Clovelly Rd, RANDWICK NSW 2031",Independent,2031,124.8,05/24/2021 17:09,,,,,,,154.8,05/24/2021 17:09,,,,,138.8,05/24/2021 17:09,Randwick Petroleum,RANDWICK,-33.9125064,151.2608176
15361,"208-212 Cabramatta Rd, Cabramatta West NSW 2166",BP,2166,,,163.9,05/24/2021 17:18,,,,,176.9,05/24/2021 17:18,186.9,05/24/2021 17:18,,,166.9,05/24/2021 17:18,BP Cabramatta West,Cabramatta West,-33.8993905,150.9192544
15362,"87-91 ROBERTS RD, GREENACRE NSW 2190",Caltex,2190,,,165.9,05/24/2021 17:21,,,,,180.9,05/24/2021 17:21,188.9,05/24/2021 17:21,,,,,Caltex Greenacre,GREENACRE,-33.9019184,151.0647214
15364,"271A Victoria Road, Drummoyne NSW 2047",7-Eleven,2047,,,162.9,05/24/2021 17:21,,,,,,,182.9,05/24/2021 17:21,,,164.9,05/24/2021 17:21,7-Eleven Drummoyne,Drummoyne,-33.8511841,151.1545746
15367,"291 Rooty Hill Road North, Plumpton NSW 2761",7-Eleven,2761,,,161.9,05/24/2021 17:21,,,,,175.9,05/24/2021 17:21,181.9,05/24/2021 17:21,,,163.9,05/24/2021 17:21,7-Eleven Plumpton,Plumpton,-33.7582194,150.8397345
15368,"97 Hume Highway, Chullora NSW 2190",Caltex Woolworths,2190,,,157.9,05/24/2021 17:21,,,,,172.9,05/24/2021 17:21,179.9,05/24/2021 17:21,,,,,Caltex Woolworths Chullora,Chullora,-33.8957599,151.0513634
15369,"18 Solander Road, Kings Langley NSW 2147",Speedway,2147,,,144.9,05/24/2021 17:25,,,,,161.9,05/24/2021 17:25,167.9,05/24/2021 17:25,,,147.9,05/24/2021 17:25,Speedway Kings Langley,Kings Langley,-33.7556123,150.9446184
15370,"3030 REMEMBRANCE DVWY, BARGO NSW 2574",Independent,2574,,,,,,,,,,,151.9,05/24/2021 17:27,,,,,Bargo Petroleum,BARGO,-34.2545834,150.572655
15371,"323 River Street, BALLINA NSW 2478",Metro Fuel,2478,,,119.9,05/24/2021 17:28,,,,,129.9,05/24/2021 17:28,141.9,05/24/2021 17:28,119.9,05/24/2021 17:28,123.9,05/24/2021 17:28,Metro Petroleum Ballina,BALLINA,-28.86600025,153.5502802
15373,"Lot 6 Luxford Road, Mount Druitt NSW 2770",7-Eleven,2770,,,163.9,05/24/2021 17:28,,,,,,,,,,,,,7-Eleven Mount Druitt,Mount Druitt,-33.764482,150.8193494
15374,"Lot 1 Ben Lomond Road, MINTO NSW 2566",7-Eleven,2566,,,,,,,,,173.9,05/24/2021 17:28,,,,,,,7-Eleven Minto,MINTO,-34.0276887,150.8407713
15375,"74 Roberts Road, Greenacre NSW 2190",Coles Express,2190,,,165.9,05/24/2021 17:30,,,,,182.9,05/24/2021 17:30,190.9,05/24/2021 17:30,,,167.9,05/24/2021 17:30,Coles Express Greenacre,Greenacre,-33.9019184,151.0647214
15377,"4 Ryde Rd, Hunters Hill NSW 2110",Coles Express,2110,,,,,,,,,173.9,05/24/2021 17:30,181.9,05/24/2021 17:30,,,158.9,05/24/2021 17:30,Coles Express Hunters Hill,Hunters Hill,-33.833456,151.1434887
15379,"9-11 Roberts Road, Greenacre NSW 2190",Coles Express,2190,,,165.9,05/24/2021 17:30,,,,,182.9,05/24/2021 17:30,190.9,05/24/2021 17:30,,,167.9,05/24/2021 17:30,Coles Express Greenacre,Greenacre,-33.9019184,151.0647214
15380,"172-174 Princes Hwy, ALBION PARK RAIL NSW 2527",Caltex,2527,,,165.9,05/24/2021 17:32,,,,,,,188.9,05/24/2021 17:32,,,167.9,05/24/2021 17:32,Caltex Albion Park Rail NB,ALBION PARK RAIL,-34.5611446,150.7959638
15381,"Lot 6 Luxford Road, Mount Druitt NSW 2770",7-Eleven,2770,,,,,,,,,,,183.9,05/24/2021 17:32,,,165.9,05/24/2021 17:32,7-Eleven Mount Druitt,Mount Druitt,-33.764482,150.8193494
15383,"1234 Pittwater Road, Narrabeen NSW 2101",7-Eleven,2101,,,163.9,05/24/2021 17:32,,,,,,,183.9,05/24/2021 17:32,,,165.9,05/24/2021 17:32,7-Eleven Narrabeen,Narrabeen,-33.7195064,151.2982828
15386,"Lot 1 Ben Lomond Road, MINTO NSW 2566",7-Eleven,2566,,,159.9,05/24/2021 17:32,,,,,,,179.9,05/24/2021 17:32,,,161.9,05/24/2021 17:32,7-Eleven Minto,MINTO,-34.0276887,150.8407713
15387,"380 Wollombi Rd, BELLBIRD NSW 2325",Metro Fuel,2325,,,120.9,05/24/2021 17:40,,,,,,,,,,,122.9,05/24/2021 17:40,Metro Petroleum Bellbird,BELLBIRD,-32.8599681,151.3202623
15389,"38 Kent Rd, NORTH RYDE NSW 2113",Speedway,2113,,,,,,,,,,,159.9,05/24/2021 17:40,,,,,Speedway Kent Road,NORTH RYDE,-33.7915431,151.1161045
15390,"317A Pacific Hwy, Highfields NSW 2289",Metro Fuel,2289,,,129.9,05/24/2021 17:42,,,,,,,,,,,133.9,05/24/2021 17:42,Metro Highfields,Highfields,-32.9529892,151.7115019
15391,"56 Victoria Street, Taree NSW 2430",United,2430,,,,,,,,,,,,,144.9,05/24/2021 17:43,,,United Petroleum Taree,Taree,-31.9070813,152.4713421
15393,"326-328 Blaxland Road, Ryde NSW 2112",7-Eleven,2112,,,165.9,05/24/2021 17:49,,,,,,,185.9,05/24/2021 17:49,,,167.9,05/24/2021 17:49,7-Eleven Ryde,Ryde,-33.8091966,151.1059101
15394,"234 Hamilton Road, Fairfield West NSW 2165",7-Eleven,2165,,,168.9,05/24/2021 17:49,,,,,,,188.9,05/24/2021 17:49,,,170.9,05/24/2021 17:49,7-Eleven Fairfield West,Fairfield West,-33.8712347,150.9318271
15396,"154-156 Prospect Hwy, Seven Hills NSW 2147",BP,2147,,,149.9,05/24/2021 17:53,,,,,,,173.9,05/24/2021 17:53,,,151.9,05/24/2021 17:53,BP Seven Hills,Seven Hills,-33.7709352,150.9388942
15397,"191-193 Cessnock Rd, Weston NSW 2326",Metro Fuel,2326,123.9,05/24/2021 17:54,132.5,05/24/2021 17:54,,,,,,,,,123.9,05/24/2021 17:54,,,Metro Weston,Weston,-32.8144913,151.4520513
15398,"309A WOLLOMBI RD, BELLBIRD HEIGHTS NSW 2325",Metro Fuel,2325,,,120.9,05/24/2021 17:54,,,,,,,,,,,122.9,05/24/2021 17:54,Metro Bellbird Heights,BELLBIRD HEIGHTS,-32.8521112,151.3270192
15399,"690A GREAT WESTERN HWY, FAULCONBRIDGE NSW 2776",Metro Fuel,2776,,,,,,,,,,,,,126.9,05/24/2021 17:56,144.9,05/24/2021 17:56,Metro Petroleum Faulconbridge,FAULCONBRIDGE,-33.694728,150.539421
15400,"575-585 Liverpool Road, Strathfield South NSW 2136",7-Eleven,2136,,,,,,,,,171.9,05/24/2021 17:56,177.9,05/24/2021 17:56,,,,,7-Eleven Strathfield South,Strathfield South,-33.8921085,151.0847892
15403,"102 Wollombi Rd, CESSNOCK NSW 2325",Metro Fuel,2325,,,120.7,05/24/2021 18:02,,,,,,,,,,,122.7,05/24/2021 18:02,Metro Cessnock,CESSNOCK,-32.8410367,151.3390563
15404,"281 HOMER ST, EARLWOOD NSW 2206",Metro Fuel,2206,,,130.9,05/24/2021 18:02,,,,,,,,,121.9,05/24/2021 18:02,,,Metro Petroleum Earlwood,EARLWOOD,-33.9239004,151.1358102
15405,"36-38 Lane Cove Rd, RYDE NSW 2112",Metro Fuel,2112,,,136.9,05/24/2021 18:04,,,,,,,,,121.9,05/24/2021 18:04,,,Metro Fuel,RYDE,-33.8081095,151.1085755
15406,"289 Cessnock Road, Abermain NSW 2326",Metro Fuel,2326,,,132.9,05/24/2021 18:04,,,,,,,,,123.9,05/24/2021 18:04,,,Metro Fuel Abermain,Abermain,-32.8126346,151.4428847
15407,"62-68 Clinton Street, GOULBURN NSW 2580",Metro Fuel,2580,127.9,05/24/2021 18:04,127.9,05/24/2021 18:04,,,,,,,,,127.9,05/24/2021 18:04,,,Metro Petroleum Goulburn,GOULBURN,-34.7559414,149.7119086
15408,"575-585 Liverpool Road, Strathfield South NSW 2136",7-Eleven,2136,,,157.9,05/24/2021 18:04,,,,,,,,,,,159.9,05/24/2021 18:04,7-Eleven Strathfield South,Strathfield South,-33.8921085,151.0847892
15409,"2 Rawson Road, GUILDFORD NSW 2161",Metro Fuel,2161,125.9,05/24/2021 18:06,130.9,05/24/2021 18:06,,,,,,,150.9,05/24/2021 18:06,,,132.9,05/24/2021 18:06,Metro Guildford,GUILDFORD,-33.8611029,150.9930116
15410,"41 Boundary Road, Chester Hill NSW 2162",Budget,2162,,,130.9,05/24/2021 18:06,,,,,142.9,05/24/2021 18:06,150.9,05/24/2021 18:06,,,132.9,05/24/2021 18:06,Budget Chester Hill,Chester Hill,-33.8742606,151.0080487
15411,"160 SOUTH TCE, BANKSTOWN NSW 2200",Metro Fuel,2200,,,129.9,05/24/2021 18:06,,,,,,,,,,,,,Metro Petroleum Bankstown South,BANKSTOWN,-33.9181896,151.0363065
15412,"144 MEADE ST, GLEN INNES NSW 2370",Independent,2370,133.9,05/24/2021 18:07,136.9,05/24/2021 18:07,,,,,,,155.9,05/24/2021 18:07,,,136.9,05/24/2021 18:07,Endeavour Glen Innes,GLEN INNES,-29.7385871,151.7467532
15414,"486 Londonderry Rd, LONDONDERRY NSW 2753",Metro Fuel,2753,,,139.9,05/24/2021 18:15,,,,,,,,,124.9,05/24/2021 18:15,,,Metro Londonderry,LONDONDERRY,-33.6302838,150.7386528
15415,"151 Prospect Hwy, SEVEN HILLS NSW 2147",7-Eleven,2147,,,149.9,05/24/2021 18:16,,,,,163.9,05/24/2021 18:16,169.9,05/24/2021 18:16,,,151.9,05/24/2021 18:16,7-Eleven Seven Hills,SEVEN HILLS,-33.7709352,150.9388942
15416,"210-214 Wollombi Road, Cessnock NSW 2325",7-Eleven,2325,,,125.9,05/24/2021 18:16,,,,,139.9,05/24/2021 18:16,145.9,05/24/2021 18:16,,,127.9,05/24/2021 18:16,7-Eleven Cessnock,Cessnock,-32.935174,151.1476962
15417,"70 Court St, MANILLA NSW 2346",Caltex,2346,,,,,,,,,,,,,,,141.9,05/24/2021 18:17,BK Cafe and Fuel,MANILLA,-30.7492089,150.7226373
15418,"13-15 Doonside Rd, Doonside NSW 2767",Westside,2767,,,136.9,05/24/2021 18:17,,,,,,,159.9,05/24/2021 18:17,,,138.9,05/24/2021 18:17,Westside Doonside,Doonside,-33.7737268,150.8741663
15419,"146-148 COOGEE BAY RD, COOGEE NSW 2034",Ampol,2034,,,,,,,,,178.7,05/24/2021 18:21,186.7,05/24/2021 18:21,,,,,Ampol Coogee,COOGEE,-33.9206709,151.2555035
15420,"404-410 Liverpool Rd, CROYDON NSW 2132",Ampol,2132,,,163.9,05/24/2021 18:21,,,,,178.9,05/24/2021 18:21,186.9,05/24/2021 18:21,,,165.9,05/24/2021 18:21,Ampol Foodary Croydon,CROYDON,-33.8866614,151.1125745
15421,"86 Cartwright Avenue, MILLER NSW 2168",Ampol,2168,,,167.9,05/24/2021 18:21,,,,,182.9,05/24/2021 18:21,190.9,05/24/2021 18:21,,,169.9,05/24/2021 18:21,Ampol Woolworths Miller,MILLER,-33.9164397,150.8792833
15423,"572 Pacific Hwy, Chatswood NSW 2067",Caltex Woolworths,2067,,,164.9,05/24/2021 18:21,,,,,,,187.9,05/24/2021 18:21,,,166.9,05/24/2021 18:21,Caltex Star Mart Chatswood,Chatswood,-33.7959787,151.1781521
15424,"166 John St, CABRAMATTA NSW 2166",Ampol,2166,,,163.9,05/24/2021 18:21,,,,,178.9,05/24/2021 18:21,186.9,05/24/2021 18:21,,,165.9,05/24/2021 18:21,Ampol Cabramatta,CABRAMATTA,-33.8950641,150.9358838
15426,"1509-1511 Pittwater Road, NORTH NARRABEEN NSW 2101",Caltex,2101,,,163.9,05/24/2021 18:21,,,,,178.9,05/24/2021 18:21,186.9,05/24/2021 18:21,,,165.9,05/24/2021 18:21,Caltex Star Mart Narrabeen,NORTH NARRABEEN,-33.7119101,151.296933
15428,"274 Georges River Road, CROYDON PARK NSW 2133",Metro Fuel,2133,,,139.9,05/24/2021 18:23,,,,,,,,,,,,,METRO CROYDON PARK,CROYDON PARK,-33.8968362,151.1022671
15430,"630-634 Liverpool Road, Strathfield South NSW 2136",Coles Express,2136,,,157.9,05/24/2021 18:30,,,,,174.9,05/24/2021 18:30,182.9,05/24/2021 18:30,,,159.9,05/24/2021 18:30,Coles Express Strathfield South,Strathfield South,-33.8921085,151.0847892
15431,"32 Bryant St, NARWEE NSW 2209",Metro Fuel,2209,,,144.9,05/24/2021 18:31,,,,,,,,,127.9,05/24/2021 18:31,,,Metro Petroleum Narwee,NARWEE,-33.9492092,151.0735307
15432,"80-82 Central Ave, OAK FLATS NSW 2529",Metro Fuel,2529,,,142.9,05/24/2021 18:32,,,,,,,,,126.9,05/24/2021 18:32,,,Metro Petroleum Oakflats,OAK FLATS,-34.5679121,150.8197869
15433,"210-214 Wollombi Road, Cessnock NSW 2325",7-Eleven,2325,,,124.9,05/24/2021 18:32,,,,,138.9,05/24/2021 18:32,144.9,05/24/2021 18:32,,,126.9,05/24/2021 18:32,7-Eleven Cessnock,Cessnock,-32.935174,151.1476962
15434,"110 Lane Cove Road, RYDE NSW 2112",Caltex,2112,,,,,,,,,,,188.9,05/24/2021 18:32,,,167.9,05/24/2021 18:32,Caltex Ryde Self Serve,RYDE,-33.80145965,151.1137483
15435,"572 Pacific Hwy, Chatswood NSW 2067",Caltex Woolworths,2067,,,,,,,,,179.9,05/24/2021 18:32,,,,,,,Caltex Star Mart Chatswood,Chatswood,-33.7959787,151.1781521
15436,"600 Liverpool Rd, STRATHFIELD SOUTH NSW 2136",Ampol,2136,,,157.9,05/24/2021 18:32,,,,,172.9,05/24/2021 18:32,180.9,05/24/2021 18:32,,,159.9,05/24/2021 18:32,Ampol Strathfield South,STRATHFIELD SOUTH,-33.8921085,151.0847892
15438,"111-121 Falcon Street, CROWS NEST NSW 2065",Ampol,2065,,,167.9,05/24/2021 18:32,,,,,182.9,05/24/2021 18:32,190.9,05/24/2021 18:32,,,169.9,05/24/2021 18:32,Ampol Woolworths Crows Nest,CROWS NEST,-33.8276745,151.200868
15439,"146-148 COOGEE BAY RD, COOGEE NSW 2034",Ampol,2034,,,163.7,05/24/2021 18:32,,,,,,,,,,,165.7,05/24/2021 18:32,Ampol Coogee,COOGEE,-33.9206709,151.2555035
15440,"494 Pacific Hwy, Killara NSW 2071",7-Eleven,2071,,,164.9,05/24/2021 18:44,,,,,,,184.9,05/24/2021 18:40,,,166.9,05/24/2021 18:44,7-Eleven Killara,Killara,-33.7694813,151.1601794
15441,"238 Pacific Highway, Lindfield NSW 2070",7-Eleven,2070,,,164.9,05/24/2021 18:44,,,,,,,184.9,05/24/2021 18:44,,,166.9,05/24/2021 18:44,7-Eleven Lindfield,Lindfield,-33.77888635,151.1689932
15442,"331 Waterloo Road, Greenacre NSW 2190",Metro Fuel,2190,,,127.7,05/24/2021 18:47,,,,,,,155.7,05/24/2021 18:47,126.9,05/24/2021 18:47,129.7,05/24/2021 18:47,Metro Fuel Greenacre,Greenacre,-33.9016633,151.0581186
15444,"114 Boundary Road, PEAKHURST NSW 2210",Metro Fuel,2210,,,144.9,05/24/2021 18:49,,,,,,,,,121.7,05/24/2021 18:49,,,Metro Peakhurst,PEAKHURST,-33.9588856,151.0638931
15445,"38-46 Victoria Rd, Drummoyne NSW 2047",Coles Express,2047,137.9,05/24/2021 18:50,162.9,05/24/2021 18:50,,,,,179.9,05/24/2021 18:50,187.9,05/24/2021 18:50,,,164.9,05/24/2021 18:50,Coles Express Drummoyne,Drummoyne,-33.8511841,151.1545746
15446,"487 Sapphire Coast Drive, TURA BEACH NSW 2548",Metro Fuel,2548,135.9,05/24/2021 18:58,,,,,,,,,,,,,136.9,05/24/2021 18:58,Metro Fuel Tura Beach,TURA BEACH,-36.8756176,149.9038968
15448,"531 Princes Hwy, TEMPE NSW 2044",Metro Fuel,2044,,,137.9,05/24/2021 19:00,,,,,,,,,,,,,Metro Tempe,TEMPE,-33.9279322,151.1579164
15449,"38-46 Victoria Rd, Drummoyne NSW 2047",Coles Express,2047,137.9,05/24/2021 19:00,162.9,05/24/2021 19:00,,,,,179.9,05/24/2021 19:00,187.9,05/24/2021 19:00,,,164.9,05/24/2021 19:00,Coles Express Drummoyne,Drummoyne,-33.8511841,151.1545746
15452,"1418 Pittwater Rd, Narrabeen NSW 2101",Coles Express,2101,,,163.9,05/24/2021 19:00,,,,,180.9,05/24/2021 19:00,188.9,05/24/2021 19:00,,,165.9,05/24/2021 19:00,Coles Express Narrabeen,Narrabeen,-33.7135272,151.2972468
15453,"184 Liverpool Road, Enfield NSW 2136",BP,2136,,,165.9,05/24/2021 19:01,,,,,,,189.9,05/24/2021 19:01,,,,,BP Enfield,Enfield,-33.8876373,151.0915286
15454,"200 Main Road, Cardiff NSW 2285",Shell,2285,,,,,,,,,,,163.9,05/24/2021 19:03,,,139.9,05/24/2021 19:03,Shell Cardiff,Cardiff,-32.9366151,151.6575185
15455,"6,Doyle Rd, Revesby NSW 2210",Metro Fuel,2210,127.9,05/24/2021 19:03,142.9,05/24/2021 19:03,,,,,,,,,,,,,Metro Revesby,Revesby,-33.9517183,151.0260996
15456,"342 Kanahooka Road, BROWNSVILLE NSW 2530",Caltex,2530,,,,,,,,,180.9,05/24/2021 19:05,188.9,05/24/2021 19:05,,,167.9,05/24/2021 19:05,Caltex Brownsville,BROWNSVILLE,-34.4880081,150.8089102
15457,"110 Canterbury Rd, BANKSTOWN NSW 2200",Metro Fuel,2200,,,139.9,05/24/2021 19:07,,,,,,,,,,,,,Metro Bankstown,BANKSTOWN,-33.9336729,151.0275134
15458,"1 Lavis Lane, WILLIAMTOWN NSW 2318",Metro Fuel,2318,,,142.5,05/24/2021 19:09,,,,,,,,,125.5,05/24/2021 19:09,144.5,05/24/2021 19:09,METRO WILLIAMTOWN LAVIS,WILLIAMTOWN,-32.8207229,151.8622711
15459,"472 CABRAMATTA RD, MOUNT PRITCHARD NSW 2170",Metro Fuel,2170,,,137.9,05/24/2021 19:15,,,,,,,,,,,149.9,05/24/2021 19:15,Metro Mt Pritchard,MOUNT PRITCHARD,-33.8975835,150.9140913
15460,"3 Williamtown Dr, Williamtown NSW 2318",Metro Fuel,2318,,,142.5,05/24/2021 19:16,,,,,,,,,,,144.5,05/24/2021 19:16,Metro Fuel Williamtown,Williamtown,-32.8034054,151.840227
15461,"65-69 Richmond Rd, BLACKTOWN NSW 2148",Metro Fuel,2148,,,135.9,05/24/2021 19:25,,,,,,,,,,,151.9,05/24/2021 19:25,Metro Petroleum Blacktown,BLACKTOWN,-33.7628617,150.900826
15462,"149 - 151 Parkes Street, Helensburgh NSW 2508",Shell,2508,,,165.9,05/24/2021 19:35,,,,,,,190.9,05/24/2021 19:35,,,167.9,05/24/2021 19:35,Shell Helensburgh,Helensburgh,-34.1981104,150.9725671
15463,"1077 Botany Road, Mascot NSW 2020",BP,2020,,,,,,,,,,,159.9,05/24/2021 19:40,,,,,BP Mascot,Mascot,-33.9381494,151.194712
15464,"307-309 Bexley Rd, BEXLEY NORTH NSW 2207",Metro Fuel,2207,,,124.9,05/24/2021 19:44,,,,,,,154.9,05/24/2021 19:44,,,130.9,05/24/2021 19:44,Metro Petroleum Bexley North,BEXLEY NORTH,-33.9440684,151.1213341
15465,"2203 Camden Valley Way, PRESTONS NSW 2170",Caltex Woolworths,2170,,,169.9,05/24/2021 19:52,,,,,184.9,05/24/2021 19:52,191.9,05/24/2021 19:52,,,171.9,05/24/2021 19:52,Caltex Woolworths Prestons,PRESTONS,-33.9564261,150.8744845
15466,"770 Richmond Road, Berkshire Park NSW 2765",Caltex Woolworths,2765,,,167.9,05/24/2021 19:52,,,,,182.9,05/24/2021 19:52,189.9,05/24/2021 19:52,,,169.9,05/24/2021 19:52,Caltex Woolworths Berkshire Park,Berkshire Park,-33.6706472,150.8056867
15467,"57 Central Coast Highway, West Gosford NSW 2250",Metro Fuel,2250,,,138.9,05/24/2021 20:04,,,,,,,,,,,142.9,05/24/2021 20:04,Metro Gosford,West Gosford,-33.42672195,151.3290759
15470,"273 Parramatta Rd, Haberfield NSW 2045",Speedway,2045,,,131.9,05/24/2021 20:11,,,,,,,,,,,,,Speedway Haberfield,Haberfield,-33.874119,151.1276239
15471,"585 Bunnerong Rd, MATRAVILLE NSW 2036",BP,2036,,,157.9,05/24/2021 20:13,,,,,172.9,05/24/2021 20:13,182.9,05/24/2021 20:13,137.9,05/24/2021 20:13,,,BP Matraville,MATRAVILLE,-33.9535417,151.2306314
15472,"735 George Street, Bligh Park NSW 2756",7-Eleven,2756,,,167.9,05/24/2021 20:16,,,,,,,187.9,05/24/2021 20:16,,,169.9,05/24/2021 20:16,7-Eleven Bligh Park,Bligh Park,-33.6333897,150.7895815
15473,"861 Richmond Road, MARSDEN PARK NSW 2765",7-Eleven,2765,,,167.9,05/24/2021 20:16,,,,,181.9,05/24/2021 20:16,187.9,05/24/2021 20:16,,,169.9,05/24/2021 20:16,7-Eleven Marsden Park,MARSDEN PARK,-33.6895593,150.8244864
15476,"287 Liverpool Road, Burwood NSW 2134",Caltex Woolworths,2134,,,157.9,05/24/2021 20:22,,,,,172.9,05/24/2021 20:22,179.9,05/24/2021 20:22,,,159.9,05/24/2021 20:22,Caltex Woolworths Strathfield,Burwood,-33.8866879,151.1071139
15477,"240 Prospect Highway, Seven Hills NSW 2147",Caltex Woolworths,2147,,,149.9,05/24/2021 20:22,,,,,164.9,05/24/2021 20:22,171.9,05/24/2021 20:22,,,151.9,05/24/2021 20:22,Caltex Woolworths Seven Hills,Seven Hills,-33.7709352,150.9388942
15478,"218 King Georges Road, Roselands NSW 2196",Caltex Woolworths,2196,,,165.9,05/24/2021 20:22,,,,,180.9,05/24/2021 20:22,187.9,05/24/2021 20:22,,,,,Caltex Woolworths Roselands,Roselands,-33.93310735,151.0735234
15480,"1/155 Prospect Highway, Seven Hills NSW 2147",Caltex Woolworths,2147,,,149.9,05/24/2021 20:22,,,,,164.9,05/24/2021 20:22,171.9,05/24/2021 20:22,,,151.9,05/24/2021 20:22,Caltex Woolworths Seven Hills North,Seven Hills,-33.7709352,150.9388942
15481,"67 Orange Grove Road, Liverpool NSW 2170",Caltex Woolworths,2170,,,163.9,05/24/2021 20:22,,,,,178.9,05/24/2021 20:22,185.9,05/24/2021 20:22,,,165.9,05/24/2021 20:22,Caltex Woolworths North Liverpool,Liverpool,-33.9152648,150.9208069
15482,"345 Avoca Street, RANDWICK NSW 2031",Independent,2031,,,156.9,05/24/2021 20:24,,,,,,,176.9,05/24/2021 20:24,,,158.9,05/24/2021 20:24,Ultra Randwick,RANDWICK,-33.9152112,151.24161
15483,"96 HOXTON PARK RD, LURNEA NSW 2170",Metro Fuel,2170,,,142.9,05/24/2021 20:30,,,,,,,,,,,144.9,05/24/2021 20:30,Metro Petroleum,LURNEA,-33.927261,150.9052007
15484,"917-923 Old Northern Rd, DURAL NSW 2158",Ampol,2158,,,,,,,93.9,05/24/2021 20:31,,,,,,,,,Ampol Dural,DURAL,-33.6815016,151.0285135
15485,"32 Princes Hwy, Arncliffe NSW 2205",Speedway,2205,,,137.9,05/24/2021 20:44,,,,,,,,,,,,,Speedway Arncliffe,Arncliffe,-33.9366891,151.1496695
15486,"220 Wollombi Road, Cessnock NSW 2325",Caltex Woolworths,2325,,,124.9,05/24/2021 20:49,,,,,139.9,05/24/2021 20:49,146.9,05/24/2021 20:49,,,,,Caltex Woolworths Cessnock,Cessnock,-32.935174,151.1476962
15487,"100 Collier Street, Redhead NSW 2290",Metro Fuel,2290,,,,,,,,,163.9,05/24/2021 20:50,172.9,05/24/2021 20:50,,,149.9,05/24/2021 20:50,Metro Redhead,Redhead,-33.0085978,151.7106293
15488,"80 Main Road, Cliftleigh NSW 2321",Metro Fuel,2321,,,134.9,05/24/2021 20:52,,,,,,,,,123.9,05/24/2021 20:52,,,Metro Fuel Cliftleigh,Cliftleigh,-32.7837813,151.5237633
15492,"515 Bunnerong Rd, MATRAVILLE NSW 2036",7-Eleven,2036,,,157.9,05/24/2021 20:56,,,,,171.9,05/24/2021 20:56,,,,,,,7-Eleven Matraville,MATRAVILLE,-33.9594355,151.2316029
15493,"2 TOMERONG ST, HUSKISSON NSW 2540",Mobil,2540,,,136.7,05/24/2021 20:59,,,,,,,158.7,05/24/2021 20:59,135.7,05/24/2021 20:59,138.7,05/24/2021 20:59,Mobil Huskisson,HUSKISSON,-35.0354098,150.6666545
15494,"150 Pacific Hwy, TUGGERAH NSW 2259",Metro Fuel,2259,,,115.7,05/24/2021 21:04,,,,,,,,,116.9,05/24/2021 21:04,117.7,05/24/2021 21:04,Metro Tuggerah,TUGGERAH,-33.3005202,151.4207931
15495,"200 Main Road, Cardiff NSW 2285",Shell,2285,,,,,,,,,,,173.9,05/24/2021 21:05,,,149.9,05/24/2021 21:05,Shell Cardiff,Cardiff,-32.9366151,151.6575185
15497,"134 Brighton Ave, CAMPSIE NSW 2194",Independent,2194,,,137.9,05/24/2021 21:12,,,,,156.9,05/24/2021 21:12,,,,,139.9,05/24/2021 21:12,Xpress fuels,CAMPSIE,-33.9049569,151.1053057
15498,"210-214 Wollombi Road, Cessnock NSW 2325",7-Eleven,2325,,,124.7,05/24/2021 21:17,,,,,138.7,05/24/2021 21:17,144.7,05/24/2021 21:17,,,126.7,05/24/2021 21:17,7-Eleven Cessnock,Cessnock,-32.935174,151.1476962
15499,"875 Richmond Rd, MARSDEN PARK NSW 2765",Ampol,2765,,,167.9,05/24/2021 21:17,,,,,182.9,05/24/2021 21:17,190.9,05/24/2021 21:17,,,169.9,05/24/2021 21:17,Ampol Foodary Marsden Park,MARSDEN PARK,-33.7160988,150.8457462
15502,"1413-1415 Elizabeth Dr, KEMPS CREEK NSW 2178",Caltex,2178,,,,,,,,,159.9,05/24/2021 21:27,,,,,149.9,05/24/2021 21:27,CALTEX IGA EXPRESS,KEMPS CREEK,-33.8807995,150.7991875
15503,"920 Richmond Rd, Marsden Park NSW 2765",Coles Express,2765,,,167.9,05/24/2021 21:30,,,,,184.9,05/24/2021 21:30,192.9,05/24/2021 21:30,,,169.9,05/24/2021 21:30,Coles Express Marsden Park,Marsden Park,-33.7157355,150.8426435
15504,"297-299 Bunnerong Road, Pagewood NSW 2035",Coles Express,2035,,,157.9,05/24/2021 21:30,,,,,174.9,05/24/2021 21:30,182.9,05/24/2021 21:30,,,159.9,05/24/2021 21:30,Coles Express Pagewood,Pagewood,-33.9399767,151.2284174
15505,"156 Pacific Highway, Watanobbi NSW 2259",7-Eleven,2259,,,122.9,05/24/2021 21:32,,,,,136.9,05/24/2021 21:32,142.9,05/24/2021 21:32,,,124.9,05/24/2021 21:32,7-Eleven Watanobbi,Watanobbi,-33.27436025,151.4292059
