Number,station,location,latitude,longitude,owner,Price_U91,Price_P98
1688,"971 Freemans Drive, Freemans Waterhole NSW 2323","Freemans Drive, Freemans Waterhole, Lake Macquarie City Council, New South Wales, 2323, Australia",-32.9686219,151.4802539,United,Not Selling U91    ,Not Selling P98
1689,"29 Banna Avenue, Griffith NSW 2680","Banna Avenue, Griffith, Griffith City Council, New South Wales, 2680, Australia",-34.2898741,146.0607768,Caltex Woolworths,135.9,155.9
1690,"Great Western Hwy, MARRANGAROO NSW 2790","Great Western Highway, Bowenfels, Lithgow City Council, New South Wales, 2790, Australia",-33.4643895,150.1230938,United,Not Selling U91    ,Not Selling P98
1691,"90-94 Lakeside Dr, KANAHOOKA NSW 2530","Lakeside Drive, Kanahooka, Wollongong City Council, New South Wales, 2530, Australia",-34.5002584,150.8175448,Independent,171.7,189.7
1692,"76 Lascelles St, Braidwood NSW 2622","Metro, 76, Lascelles Street, Braidwood, Queanbeyan-Palerang Regional Council, New South Wales, 2622, Australia",-35.44620515,149.8020099,Independent,142.9,165.9
1693,"35-37 Williwa St, PORTLAND NSW 2847","Williwa Street, Portland, Lithgow City Council, New South Wales, 2847, Australia",-33.3531452,149.982272,BP,143.9,Not Selling P98
1694,"780 Main Rd, EDGEWORTH NSW 2285","Main Road, Edgeworth, Lake Macquarie City Council, New South Wales, 2285, Australia",-32.9261822,151.6330583,Independent,Not Selling U91    ,Not Selling P98
1695,"No 6 Main Road, Boolaroo NSW 2284","Main Road, Boolaroo, Lake Macquarie City Council, New South Wales, 2284, Australia",-32.9552768,151.6223416,Independent,Not Selling U91    ,Not Selling P98
1696,"150 Pacific Highway, COFFS HARBOUR NSW 2450","Pacific Highway, Archville, Bonville, Coffs Harbour, Coffs Harbour City Council, New South Wales, 2450, Australia",-30.3820795,153.0473463,Liberty,145.9,163.9
1697,"81-83 Banna Ave, GRIFFITH NSW 2680","Banna Avenue, Griffith, Griffith City Council, New South Wales, 2680, Australia",-34.2898741,146.0607768,Mobil,131.7,Not Selling P98
1700,"94 Rouse St, TENTERFIELD NSW 2372","Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia",-29.0424493,152.0211937,United,Not Selling U91    ,Not Selling P98
1701,"3 Cudgery Street, Dorrigo NSW 2453","Cudgery Street, Dorrigo, Bellingen Shire Council, New South Wales, 2453, Australia",-30.3403187,152.7015406,United,Not Selling U91    ,Not Selling P98
1703,"216 Tweed Valley Way, Murwillumbah NSW 2484","Tweed Valley Way, South Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia",-28.3486473,153.4007716,BP,Not Selling U91    ,Not Selling P98
1705,"316 Harbour Drive, Coffs Harbour NSW 2450","Harbour Drive, Coffs Harbour, Coffs Harbour City Council, New South Wales, 2450, Australia",-30.2962866,153.1140934,United,Not Selling U91    ,Not Selling P98
1706,"21 NEIL ST, MOAMA NSW 2731","Neil Street, Moama, Murray River Council, New South Wales, 2731, Australia",-36.0786993,144.7489501,Caltex,Not Selling U91    ,Not Selling P98
1707,"132 MANNING RIVER DR, TAREE SOUTH NSW 2430","Fineline Motorcycles, 132, Manning River Drive, Taree South, Mid-Coast Council, New South Wales, 2430, Australia",-31.9338012,152.4669013,Mobil,137.7,155.7
1708,"86-88 MacIntosh Street, FORSTER NSW 2428","Macintosh Street, Forster, Mid-Coast Council, New South Wales, 2428, Australia",-32.1940166,152.5143643,Independent,139.7,155.7
1709,"101 Hammond Avenue, Wagga Wagga NSW 2650","Hammond Avenue, East Wagga Wagga, Wagga Wagga City Council, New South Wales, 2650, Australia",-35.1204284,147.379985,Independent,131.9,151.9
1710,"18-30 Kelly Street, SCONE NSW 2337","Kelly Street, Scone, Upper Hunter Shire Council, New South Wales, 2337, Australia",-32.0334002,150.8642246,BP,132.9,154.9
1711,"2790 REMEMBRANCE DVWY, TAHMOOR NSW 2573","2790, Remembrance Driveway, Tahmoor, Wollondilly Shire Council, New South Wales, 2573, Australia",-34.234391,150.58175,Metro Fuel,Not Selling U91    ,145.9
1712,"18-20 Zara St, GOOLGOWI NSW 2652","Zara Street, Goolgowi, Carrathool Shire Council, New South Wales, 2652, Australia",-33.9784493,145.714325,Metro Fuel,139.9,Not Selling P98
1713,"98 KURRAJONG AV, LEETON NSW 2705","Shell, 98, Kurrajong Avenue, Leeton, Leeton Shire Council, New South Wales, 2705, Australia",-34.5547207,146.408922,Shell,Not Selling U91    ,Not Selling P98
1714,"54 Barnard Street, Gladstone NSW 2440","Barnard Street, Gladstone, Kempsey Shire Council, New South Wales, 2440, Australia",-31.0315049,152.9454952,Independent,Not Selling U91    ,Not Selling P98
1715,"35 Cooma Road, NARRABRI NSW 2390","Tommo's Motor Lodge, 34-35, Cooma Road, Narrabri West, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia",-30.3408649,149.7658489,Westside,140.9,163.9
1716,"45 Bant Street, SOUTH BATHURST NSW 2795","Bant Street, South Bathurst, Bathurst, Bathurst Regional Council, New South Wales, 2795, Australia",-33.4340238,149.5776281,Metro Fuel,128.7,Not Selling P98
1717,"230 SHELLHARBOUR RD, WARILLA NSW 2528","Shellharbour Road, Warilla, Shellharbour City Council, New South Wales, 2528, Australia",-34.5523441,150.8599075,Metro Fuel,126.5,Not Selling P98
1718,"57 Pangee Street, Nyngan NSW 2825","Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia",-31.5577786,147.1864121,Shell,142.9,Not Selling P98
1719,"629 Pacific Highway, KEMPSEY SOUTH NSW 2440","Pacific Highway, Collombatti, Frederickton, Kempsey Shire Council, New South Wales, 2440, Australia",-31.007754,152.8635456,Puma Energy,Not Selling U91    ,Not Selling P98
1720,"13 SLOANE ST, GOULBURN NSW 2580","Sloane Street, Goulburn, Goulburn Mulwaree Council, New South Wales, 2580, Australia",-34.7628965,149.7145303,Caltex,Not Selling U91    ,Not Selling P98
1721,"435 FREEMANS DR, COORANBONG NSW 2265","Freemans Drive, Cooranbong, Lake Macquarie City Council, New South Wales, 2265, Australia",-33.0121307,151.4912201,Independent,138.9,Not Selling P98
1722,"246 Princes Hwy, Bomaderry NSW 2541","Princes Highway, Bomaderry, Shoalhaven City Council, New South Wales, 2541, Australia",-34.8434876,150.5944414,Caltex,136.9,157.9
1723,"93 Princes Hwy, Bodalla NSW 2545","Princes Highway, Turlinjah, Bodalla, Eurobodalla Shire Council, New South Wales, 2545, Australia",-36.044696,150.0772112,Independent,133.9,Not Selling P98
1724,"275 Lane Cove Rd, North Ryde NSW 2113","Lane Cove Road, North Ryde, Sydney, Council of the City of Ryde, New South Wales, 2113, Australia",-33.788787,151.1246408,Coles Express,Not Selling U91    ,194.9
1725,"1 Perry Street, MENINDEE NSW 2879","Perry Street, Menindee, Central Darling Shire Council, New South Wales, 2879, Australia",-32.3903013,142.4157029,Caltex,Not Selling U91    ,Not Selling P98
1726,"136 Pacific Highway, Coffs Harbour NSW 2450","Pacific Highway, Archville, Bonville, Coffs Harbour, Coffs Harbour City Council, New South Wales, 2450, Australia",-30.3820795,153.0473463,BP,Not Selling U91    ,166.9
1727,"84 Miller Street, Gilgandra NSW 2827","Miller Street, Gilgandra, Gilgandra Shire Council, New South Wales, 2827, Australia",-31.709517,148.6706563,Inland Petroleum,136.9,Not Selling P98
1728,"122 PRINCES HWY, BODALLA NSW 2545","Westside Petroleum, 122, Princes Highway, Bodalla, Eurobodalla Shire Council, New South Wales, 2545, Australia",-36.0938702,150.0518816,Mobil,133.9,Not Selling P98
1730,"Godfrey Hill Road, Rainbow Flat NSW 2430","Godfrey Hill Road, Rainbow Flat, Mid-Coast Council, New South Wales, 2430, Australia",-31.9957659,152.4709437,Independent,Not Selling U91    ,154.9
1731,"254 Kelly St, Scone NSW 2337","Kelly Street, Scone, Upper Hunter Shire Council, New South Wales, 2337, Australia",-32.0334002,150.8642246,Caltex Woolworths,132.9,152.9
1732,"70 76 Breeza Street, Carroll NSW 2340","Breeza Street, Carroll, Gunnedah Shire Council, New South Wales, 2340, Australia",-30.9800564,150.4508967,Independent,130.9,Not Selling P98
1733,"107 Erskine Street, Dubbo NSW 2830","107, Erskine Street, Orana Heights, Dubbo, Dubbo Regional Council, New South Wales, 2830, Australia",-32.24427065,148.6112225,BP,Not Selling U91    ,166.9
1735,"Bencubbin Avenue, Coleambally NSW 2707","Bencubbin Avenue, Coleambally, Murrumbidgee Council, New South Wales, 2707, Australia",-34.803809,145.8879164,Independent,140.9,Not Selling P98
1736,"202 Princes Hwy, South Nowra NSW 2541","Princes Highway, South Nowra, Nowra, Shoalhaven City Council, New South Wales, 2541, Australia",-34.8979732,150.6022835,BP,136.7,158.7
1738,"53 Gregory Cres, LAKE ALBERT NSW 2650","Gregory Crescent, Lake Albert, Wagga Wagga City Council, New South Wales, 2650, Australia",-35.1666122,147.3844488,Mobil,131.7,151.7
1739,"32 Moss Vale Road, Kangaroo Valley NSW 2577","Moss Vale Road, Kangaroo Valley, Shoalhaven City Council, New South Wales, 2577, Australia",-34.7272728,150.5207541,Mobil,136.7,156.7
1740,"33 Bolong Road, Bomaderry NSW 2541","Bolong Road, Bolong, Bomaderry, Shoalhaven City Council, New South Wales, 2541, Australia",-34.8471271,150.6429668,Mobil,136.5,157.5
1741,"198 Princes Hwy, SOUTH NOWRA NSW 2541","Hungry Jacks, 190-198, Princes Highway, South Nowra, Shoalhaven City Council, New South Wales, 2541, Australia",-34.91509245,150.6044175,Coles Express,139.9,162.9
1742,"45 Boolcarrol Road, Wee Waa NSW 2388","Boolcarrol Road, Wee Waa, Narrabri Shire Council, New South Wales, 2388, Australia",-30.224579,149.4336966,Independent,Not Selling U91    ,160
1744,"11 Grantham Street, Boggabri NSW 2382","Grantham Street, Boggabri, Narrabri Shire Council, New South Wales, 2382, Australia",-30.7108424,150.0435492,BP,139.9,159.9
1745,"99 Urana St, JINDERA NSW 2642","Urana Street, Maysdale, Jindera, Greater Hume Shire Council, New South Wales, 2642, Australia",-35.9595347,146.8912552,Shell,137.9,155.9
1746,"112-118 Caswell St, PEAK HILL NSW 2869","Caswell Street, Peak Hill, Parkes Shire Council, New South Wales, 2869, Australia",-32.7217207,148.1898918,Shell,138.7,Not Selling P98
1747,"1-3 Tapio Street, Dareton NSW 2717","Tapio Street, Dareton, Wentworth Shire Council, New South Wales, 2717, Australia",-34.0948558,142.0439015,Independent,141.9,161.9
1750,"1412-1414 Pittwater Road, North Narrabeen NSW 2101","Pittwater Road, Narrabeen, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2101, Australia",-33.7119101,151.296933,Caltex Woolworths,171.9,191.9
1751,"20 PACIFIC HWY, BENNETTS GREEN NSW 2290","Pacific Highway, Bennetts Green, Lake Macquarie City Council, New South Wales, 2290, Australia",-32.9913811,151.6901933,BP,Not Selling U91    ,178.9
1752,"30-40 Alfred Rd, Chipping Norton NSW 2170","Alfred Road, Chipping Norton, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.9234464,150.9527671,Caltex,Not Selling U91    ,Not Selling P98
1753,"77 PRINCE ST, JUNEE NSW 2663","Prince Street, Junee North, Junee, Junee Shire Council, New South Wales, 2663, Australia",-34.8570612,147.580761,Independent,Not Selling U91    ,Not Selling P98
1754,"24 Unumgar Street, Woodenbong NSW 2476","Unumgar Street, Woodenbong, Kyogle Council, New South Wales, 2476, Australia",-28.3888431,152.6117618,United,142,Not Selling P98
1755,"98 Tumut Street, ADELONG NSW 2729","Tumut Street, Adelong, Snowy Valleys Council, New South Wales, 2729, Australia",-35.3079441,148.0635727,Mobil,142.9,Not Selling P98
1756,"32 Fitzroy St, WARDELL NSW 2477","Fitzroy Street, Wardell, Ballina Shire Council, New South Wales, 2477, Australia",-28.9491614,153.4695196,BP,140.9,162.9
1757,"86 Princes Highway, Nowra NSW 2541","United, 86, Princes Highway, South Nowra, Shoalhaven City Council, New South Wales, 2541, Australia",-34.90404595,150.6027664,United,136.7,157.7
1758,"Lot 6 Princes Highway, Tomerong NSW 2540","Princes Highway, Tomerong, Shoalhaven City Council, New South Wales, 2540, Australia",-35.0655072,150.5730107,United,136.7,Not Selling P98
1759,"83 Tenterfield St, DEEPWATER NSW 2371","Tenterfield Street, Deepwater, Glen Innes Severn Council, New South Wales, 2371, Australia",-29.435009,151.848221,Liberty,137.7,Not Selling P98
1760,"12 INGERSOLE DR, KELSO NSW 2795","Ingersole Drive, Kelso, Bathurst, Bathurst Regional Council, New South Wales, 2795, Australia",-33.4208754,149.622592,Metro Fuel,128.7,146.7
1761,"124 Old Bar Road, OLD BAR NSW 2430","Old Bar Road, Pampoolah, Mid-Coast Council, New South Wales, 2430, Australia",-31.9485853,152.5122465,Metro Fuel,143.7,Not Selling P98
1763,"124 Nymagee Street, Nyngan NSW 2825","Nymagee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia",-31.5627415,147.1985894,BP,138.9,156.9
1764,"39 Pangee St, NYNGAN NSW 2825","Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia",-31.5577786,147.1864121,Caltex,138.9,156.9
1765,"17 Sandwych St, WENTWORTH NSW 2648","Sandwych Street, Wentworth, Wentworth Shire Council, New South Wales, 2648, Australia",-34.1067514,141.9202221,Caltex,Not Selling U91    ,Not Selling P98
1766,"99 Market Street, Balranald NSW 2715","Caltex, 99, Market Street, Balranald, Balranald Shire Council, New South Wales, 2715, Australia",-34.6394303,143.5634499,Caltex,Not Selling U91    ,Not Selling P98
1767,"133 Dora St, MORISSET NSW 2264","Dora Street, Morisset, Lake Macquarie City Council, New South Wales, 2264, Australia",-33.1128552,151.4785845,7-Eleven,142.9,160.9
1768,"5 Kanandah Road, Broken Hill NSW 2880","Kanandah Road, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia",-31.9884672,141.4306527,Caltex,Not Selling U91    ,Not Selling P98
1769,"72 Bolaro St, DUNEDOO NSW 2844","Bolaro Street, Dunedoo, Warrumbungle Shire Council, New South Wales, 2844, Australia",-32.0161026,149.3949821,Independent,Not Selling U91    ,Not Selling P98
1770,"34-38 Peisley Street, Orange NSW 2800","Peisley Street, Warrendine, Orange, Orange City Council, New South Wales, 2800, Australia",-33.2851735,149.1033845,Independent,138.9,Not Selling P98
1771,"84 Patton Street, Broken Hill NSW 2880","Patton Street, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia",-31.9841265,141.4554412,Caltex,146.9,167.9
1773,"127 VICTORIA RD, ROZELLE NSW 2039","Victoria Road, Rozelle, Sydney, Inner West Council, Inner West, New South Wales, 2039, Australia",-33.8690569,151.1765569,Metro Fuel,141.9,161.9
1774,"90 Patton Street, Broken Hill NSW 2880","Patton Street, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia",-31.9841265,141.4554412,Independent,146.9,167.9
1775,"175 Fitzmaurice St, Wagga Wagga NSW 2650","Fitzmaurice Street, Wagga Wagga, Wagga Wagga City Council, New South Wales, 2650, Australia",-35.0999074,147.3668488,Independent,137.9,154.9
1776,"56 Yass Street, GUNNING NSW 2581","Yass Street, Gunning, Upper Lachlan Shire Council, New South Wales, 2581, Australia",-34.7804098,149.2697142,Mobil,138.9,158.9
1777,"61 Railway Avenue, BUNDANOON NSW 2578","Westside Petroleum Bundanoon, 61, Railway Avenue, Glow Worm Glen, Bundanoon, Wingecarribee Shire Council, New South Wales, 2578, Australia",-34.6552644,150.3040031,Westside,137.9,Not Selling P98
1778,"253 Princes Hwy, Albion Park Rail NSW 2527","Princes Highway, Albion Park Rail, Shellharbour City Council, New South Wales, 2527, Australia",-34.5611446,150.7959638,Enhance,137.9,155.9
1780,"429 Moama Street, Hay NSW 2711","Caltex Hay South, 429, Moama Street, Hay South, Hay Shire Council, New South Wales, 2711, Australia",-34.5201701,144.838101,Caltex,137.9,157.9
1781,"Reflections Holiday Parks Fashions Mount Road, MUMBIL NSW 2820","Lake Burrendong Holiday Park, 486, Fashions Mount Road, Mumbil, Dubbo Regional Council, New South Wales, 2820, Australia",-32.6866571,149.1086421,Independent,Not Selling U91    ,167.9
1782,"336 Hay Road, Deniliquin NSW 2710","Hay Road, Deniliquin, Edward River Council, New South Wales, 2710, Australia",-35.5227262,144.9813982,Caltex,143.9,163.9
1783,"150 Jerilderie Street, Jerilderie NSW 2716","Jerilderie Street, Jerilderie, Murrumbidgee Council, New South Wales, 2716, Australia",-35.3554896,145.7226816,Caltex,136.9,156.9
1784,"6 Murray Street, Barham NSW 2732","Murray Street, Barham, Murray River Council, New South Wales, 2732, Australia",-35.629883,144.1254504,Caltex,141.9,161.9
1785,"1 Ebor St, EBOR NSW 2453","Ebor Street, Ebor, Armidale Regional Council, New South Wales, 2453, Australia",-30.4018659,152.3498826,Independent,137.9,Not Selling P98
1787,"1 Silver City Highway, Tibooburra NSW 2880","Silver City Highway, Tibooburra, Unincorporated Area, New South Wales, 2880, Australia",-29.6979646,141.8997359,Independent,156.9,Not Selling P98
1788,"58 Clarence Street, Woolgoolga NSW 2456","Clarence Street, Woolgoolga, Coffs Harbour City Council, New South Wales, 2456, Australia",-30.1127288,153.1909362,United,Not Selling U91    ,Not Selling P98
1789,"50 Alliance Avenue, Morisset NSW 2264","Alliance Avenue, Morisset, Lake Macquarie City Council, New South Wales, 2264, Australia",-33.1154819,151.4745193,BP,141.7,159.7
1790,"131 Dawson Street, Lismore NSW 2480","Dawson Street, Lismore, Lismore City Council, New South Wales, 2480, Australia",-28.80295,153.2841895,BP,141.9,164.9
1791,"58 Lachlan Street, Hay NSW 2711","Lachlan Street, Hay, Hay Shire Council, New South Wales, 2711, Australia",-34.4995625,144.8452828,Caltex,140.9,Not Selling P98
1792,"33 Ocean Parade, Coffs Harbour NSW 2450","Ocean Parade, Coffs Harbour, Coffs Harbour City Council, New South Wales, 2450, Australia",-30.2965694,153.1360628,BP,142.9,Not Selling P98
1793,"188 High Street, Wauchope NSW 2446","High Street, Wauchope, Port Macquarie-Hastings Council, New South Wales, 2446, Australia",-31.4666089,152.718599,Caltex,138.9,157.9
1794,"229 High Street, Wauchope NSW 2446","High Street, Wauchope, Port Macquarie-Hastings Council, New South Wales, 2446, Australia",-31.4666089,152.718599,Caltex,Not Selling U91    ,Not Selling P98
1795,"4 High Street, Wauchope NSW 2446","High Street, Wauchope, Port Macquarie-Hastings Council, New South Wales, 2446, Australia",-31.4666089,152.718599,Caltex,138.9,157.9
1796,"Lot 2 Lake Entrance Road, Oak Flats NSW 2529","Lake Entrance Road, Oak Flats, Shellharbour City Council, New South Wales, 2529, Australia",-34.5620889,150.838374,Coles Express,Not Selling U91    ,194.9
